Segmentation	language	variation	context	dimension	AUC	StD
gold	Jap	h_8	500	500	0.5796800959472751	0.01259125685520626
gold	Jap	h_13	500	5	0.5776780698938455	0.011932550417838972
gold	Jap	h_13	500	10	0.5770014200354894	0.012532338413777837
gold	Jap	h_13	500	20	0.5803119375347012	0.010638482489175703
gold	Jap	h_13	500	50	0.5839716754586116	0.010518501768488286
gold	Jap	h_13	500	100	0.5801483589946931	0.011856520338491874
gold	Jap	h_13	500	200	0.5949353662910098	0.012873951489739483
gold	Jap	h_13	500	500	0.5939463085712179	0.0127234679741013
gold	Jap	phonemic	500	5	0.7800708413685372	0.008768075297689812
gold	Jap	phonemic	500	10	0.8075634284620195	0.0056907646805654565
gold	Jap	phonemic	500	20	0.8196564360360457	0.006162267133132592
gold	Jap	phonemic	500	50	0.8282360899856909	0.004781953059641534
gold	Jap	phonemic	500	100	0.824510240614951	0.004852771850721961
gold	Jap	phonemic	500	200	0.8201545159584239	0.00549720639076543
gold	Jap	phonemic	500	500	0.8201289341015655	0.004553489170095462
gold	Jap	htk_50	500	5	0.7932559562533684	0.005553630863377523
gold	Jap	htk_50	500	10	0.8179888991135791	0.004571281234552197
gold	Jap	htk_50	500	20	0.8278719852160744	0.004548919750040306
gold	Jap	htk_50	500	50	0.8267639074908928	0.003615211614042061
gold	Jap	htk_50	500	100	0.8205123699519495	0.00393145661722759
gold	Jap	htk_50	500	200	0.8174735406113274	0.005171938204403337
gold	Jap	htk_50	500	500	0.8179101914127459	0.004647565511499449
gold	Jap	htk_100	500	5	0.7782706710165794	0.0045432204311100744
gold	Jap	htk_100	500	10	0.7962927616836606	0.0049331237533546115
gold	Jap	htk_100	500	20	0.804363628037025	0.0038824818359555475
gold	Jap	htk_100	500	50	0.8056065116275998	0.003961680028003155
gold	Jap	htk_100	500	100	0.789450482412964	0.004215953458491731
gold	Jap	htk_100	500	200	0.7839793564595687	0.0041699920638653696
gold	Jap	htk_100	500	500	0.7845617489066876	0.004178626822040881
gold	Jap	htk_200	500	5	0.7666857581134096	0.004931216227848631
gold	Jap	htk_200	500	10	0.7759609107474393	0.0044159707060649755
gold	Jap	htk_200	500	20	0.7809826060660461	0.004221226216009311
gold	Jap	htk_200	500	50	0.7792383500589329	0.0037603154659427564
gold	Jap	htk_200	500	100	0.7651075231420732	0.004013581947882567
gold	Jap	htk_200	500	200	0.7600975287781491	0.004280368626975714
gold	Jap	htk_200	500	500	0.7600341469168123	0.003796944141061236
